CustomerID,freq,freq_3m,latetime,earlytime,target,cutoff_date
14807.0,1,0,92,92,0,2010-06-01
18046.0,1,0,92,92,0,2010-06-01
17760.0,3,2,70,92,0,2010-06-01
15990.0,4,3,35,92,1,2010-06-01
15664.0,2,1,24,92,0,2010-06-01
16939.0,2,1,64,92,1,2010-06-01
13561.0,5,4,15,92,2,2010-06-01
17373.0,1,0,92,92,0,2010-06-01
16946.0,3,3,4,90,1,2010-06-01
17477.0,2,2,55,90,0,2010-06-01
13797.0,2,2,11,90,0,2010-06-01
13722.0,1,1,89,89,2,2010-06-01
13595.0,2,2,22,89,1,2010-06-01
14142.0,1,1,89,89,0,2010-06-01
18152.0,1,1,89,89,0,2010-06-01
16285.0,1,1,89,89,0,2010-06-01
14157.0,1,1,89,89,0,2010-06-01
15875.0,1,1,89,89,0,2010-06-01
13835.0,2,2,68,88,1,2010-06-01
13377.0,1,1,88,88,0,2010-06-01
17049.0,3,3,35,88,4,2010-06-01
15622.0,5,5,13,88,2,2010-06-01
17930.0,3,3,12,88,3,2010-06-01
15084.0,1,1,88,88,0,2010-06-01
14097.0,1,1,88,88,1,2010-06-01
18151.0,3,3,1,88,0,2010-06-01
13879.0,1,1,88,88,0,2010-06-01
17663.0,3,3,35,88,4,2010-06-01
13214.0,3,3,25,89,2,2010-06-01
16636.0,3,3,25,89,0,2010-06-01
16461.0,2,2,33,89,0,2010-06-01
12594.0,1,1,89,89,1,2010-06-01
13126.0,2,2,38,90,1,2010-06-01
14818.0,1,1,90,90,1,2010-06-01
15927.0,1,1,90,90,0,2010-06-01
16960.0,1,1,90,90,1,2010-06-01
12525.0,1,1,90,90,2,2010-06-01
16177.0,2,2,11,90,2,2010-06-01
12809.0,2,2,8,90,0,2010-06-01
15606.0,3,3,32,90,1,2010-06-01
15437.0,1,1,83,83,0,2010-06-01
13593.0,4,4,54,90,3,2010-06-01
13793.0,1,1,89,89,0,2010-06-01
13663.0,1,1,89,89,0,2010-06-01
16947.0,3,3,4,89,0,2010-06-01
16099.0,2,2,35,89,1,2010-06-01
18148.0,1,1,89,89,0,2010-06-01
17020.0,1,1,89,89,1,2010-06-01
13873.0,2,2,17,89,0,2010-06-01
13294.0,1,1,89,89,0,2010-06-01
16520.0,2,2,32,90,0,2010-06-01
17011.0,2,1,90,94,0,2010-06-01
12495.0,1,1,83,83,0,2010-06-01
18039.0,2,2,15,83,1,2010-06-01
13150.0,1,1,73,73,2,2010-06-01
17838.0,5,5,18,73,3,2010-06-01
17738.0,6,6,10,73,1,2010-06-01
16716.0,1,1,73,73,0,2010-06-01
16008.0,4,4,5,73,1,2010-06-01
14292.0,2,2,32,73,2,2010-06-01
15760.0,2,2,73,73,0,2010-06-01
14851.0,1,1,73,73,0,2010-06-01
16508.0,1,1,73,73,0,2010-06-01
17673.0,2,2,35,73,3,2010-06-01
12418.0,2,2,19,73,0,2010-06-01
14832.0,1,1,73,73,0,2010-06-01
14316.0,2,2,24,73,2,2010-06-01
12908.0,1,1,73,73,1,2010-06-01
15650.0,1,1,71,71,1,2010-06-01
18085.0,1,1,71,71,0,2010-06-01
17133.0,3,3,18,71,2,2010-06-01
13230.0,4,4,4,74,7,2010-06-01
17472.0,1,1,71,71,0,2010-06-01
16199.0,1,1,74,74,4,2010-06-01
18247.0,1,1,74,74,1,2010-06-01
18187.0,1,1,74,74,0,2010-06-01
14427.0,1,1,74,74,1,2010-06-01
16977.0,3,3,29,74,0,2010-06-01
15819.0,4,4,31,74,1,2010-06-01
14651.0,4,4,5,74,1,2010-06-01
15918.0,1,1,74,74,0,2010-06-01
14400.0,1,1,74,74,0,2010-06-01
13057.0,1,1,74,74,2,2010-06-01
15461.0,1,1,74,74,0,2010-06-01
16385.0,1,1,74,74,0,2010-06-01
13243.0,1,1,74,74,0,2010-06-01
15496.0,1,1,74,74,0,2010-06-01
12615.0,1,1,74,74,1,2010-06-01
16303.0,2,2,11,74,0,2010-06-01
16108.0,2,2,25,74,0,2010-06-01
17349.0,1,1,74,74,1,2010-06-01
13128.0,1,1,74,74,0,2010-06-01
16668.0,1,1,74,74,3,2010-06-01
16571.0,2,2,6,74,3,2010-06-01
13466.0,1,1,71,71,2,2010-06-01
17051.0,2,2,29,71,0,2010-06-01
14596.0,1,1,69,69,0,2010-06-01
15105.0,1,1,69,69,0,2010-06-01
16970.0,1,1,69,69,0,2010-06-01
14166.0,1,1,69,69,1,2010-06-01
16578.0,1,1,69,69,0,2010-06-01
16615.0,1,1,69,69,0,2010-06-01
12918.0,1,1,69,69,0,2010-06-01
13445.0,1,1,69,69,0,2010-06-01
14762.0,1,1,69,69,0,2010-06-01
14344.0,4,4,20,69,3,2010-06-01
15869.0,1,1,69,69,0,2010-06-01
13896.0,1,1,68,68,0,2010-06-01
18189.0,1,1,68,68,0,2010-06-01
13252.0,1,1,68,68,0,2010-06-01
16077.0,1,1,68,68,0,2010-06-01
13988.0,1,1,68,68,0,2010-06-01
12742.0,1,1,68,68,0,2010-06-01
15614.0,1,1,69,69,1,2010-06-01
17587.0,1,1,71,71,0,2010-06-01
13706.0,1,1,69,69,0,2010-06-01
16441.0,1,1,70,70,0,2010-06-01
16039.0,1,1,71,71,0,2010-06-01
16397.0,1,1,71,71,0,2010-06-01
12796.0,1,1,71,71,0,2010-06-01
18078.0,1,1,71,71,0,2010-06-01
12368.0,1,1,71,71,0,2010-06-01
13451.0,2,2,15,71,2,2010-06-01
12639.0,1,1,70,70,0,2010-06-01
14928.0,1,1,70,70,0,2010-06-01
17552.0,4,4,20,70,3,2010-06-01
16132.0,1,1,70,70,1,2010-06-01
13151.0,2,2,68,70,0,2010-06-01
13482.0,1,1,70,70,0,2010-06-01
14175.0,2,2,26,70,1,2010-06-01
14817.0,2,2,43,70,1,2010-06-01
13357.0,3,3,4,70,1,2010-06-01
14355.0,1,1,70,70,0,2010-06-01
14464.0,2,2,11,70,0,2010-06-01
17640.0,2,2,68,69,1,2010-06-01
18131.0,1,1,74,74,0,2010-06-01
16336.0,2,2,74,74,0,2010-06-01
15775.0,1,1,74,74,0,2010-06-01
16611.0,3,3,14,82,1,2010-06-01
17338.0,2,2,7,82,3,2010-06-01
14060.0,3,3,6,81,1,2010-06-01
12954.0,1,1,81,81,0,2010-06-01
16387.0,1,1,81,81,0,2010-06-01
13715.0,3,3,4,81,7,2010-06-01
14745.0,4,4,6,80,3,2010-06-01
15221.0,2,2,36,80,0,2010-06-01
15008.0,1,1,80,80,1,2010-06-01
17065.0,2,2,80,80,0,2010-06-01
17228.0,3,3,14,80,1,2010-06-01
17588.0,1,1,80,80,1,2010-06-01
16347.0,5,5,11,80,1,2010-06-01
13795.0,1,1,80,80,1,2010-06-01
14824.0,3,3,7,80,0,2010-06-01
12692.0,1,1,80,80,0,2010-06-01
15941.0,1,1,80,80,0,2010-06-01
15558.0,1,1,82,82,0,2010-06-01
13824.0,3,3,3,80,1,2010-06-01
13305.0,1,1,82,82,1,2010-06-01
14403.0,2,2,32,82,0,2010-06-01
17907.0,1,1,83,83,0,2010-06-01
14147.0,3,3,13,83,0,2010-06-01
13627.0,1,1,83,83,1,2010-06-01
16854.0,1,1,83,83,0,2010-06-01
13283.0,2,2,10,83,0,2010-06-01
15722.0,3,3,46,83,2,2010-06-01
16707.0,2,2,25,83,1,2010-06-01
16756.0,2,2,35,83,2,2010-06-01
12542.0,1,1,83,83,1,2010-06-01
14676.0,2,2,61,82,1,2010-06-01
13316.0,1,1,82,82,1,2010-06-01
12638.0,1,1,82,82,0,2010-06-01
13484.0,1,1,82,82,0,2010-06-01
16846.0,2,2,20,82,0,2010-06-01
17348.0,2,2,34,82,0,2010-06-01
13566.0,1,1,82,82,1,2010-06-01
14924.0,2,2,53,82,0,2010-06-01
16258.0,3,3,31,82,3,2010-06-01
13724.0,1,1,80,80,0,2010-06-01
13573.0,1,1,80,80,0,2010-06-01
16586.0,1,1,78,78,0,2010-06-01
18063.0,1,1,76,76,0,2010-06-01
14496.0,2,2,22,76,0,2010-06-01
12701.0,1,1,76,76,3,2010-06-01
17478.0,1,1,76,76,0,2010-06-01
14872.0,2,2,27,76,1,2010-06-01
17568.0,1,1,76,76,0,2010-06-01
17479.0,1,1,75,75,0,2010-06-01
16652.0,2,2,34,75,3,2010-06-01
13612.0,1,1,75,75,0,2010-06-01
16777.0,1,1,75,75,1,2010-06-01
13275.0,1,1,75,75,0,2010-06-01
18196.0,1,1,75,75,1,2010-06-01
17933.0,1,1,75,75,0,2010-06-01
16917.0,1,1,75,75,0,2010-06-01
13371.0,1,1,75,75,1,2010-06-01
16254.0,1,1,75,75,1,2010-06-01
13406.0,1,1,74,74,0,2010-06-01
14604.0,1,1,76,76,0,2010-06-01
14873.0,1,1,76,76,0,2010-06-01
15946.0,1,1,76,76,2,2010-06-01
12366.0,1,1,76,76,0,2010-06-01
15994.0,1,1,78,78,0,2010-06-01
13183.0,2,2,25,78,2,2010-06-01
18149.0,1,1,78,78,2,2010-06-01
13688.0,1,1,78,78,0,2010-06-01
15665.0,1,1,78,78,1,2010-06-01
17849.0,2,2,78,78,2,2010-06-01
14857.0,2,2,77,77,1,2010-06-01
14645.0,1,1,77,77,0,2010-06-01
15921.0,1,1,83,83,0,2010-06-01
14315.0,2,2,7,77,0,2010-06-01
18135.0,2,2,33,77,1,2010-06-01
13530.0,1,1,77,77,0,2010-06-01
14534.0,1,1,77,77,2,2010-06-01
16242.0,2,2,35,77,2,2010-06-01
14195.0,3,3,24,77,0,2010-06-01
13600.0,1,1,77,77,0,2010-06-01
15227.0,2,2,13,76,0,2010-06-01
15123.0,1,1,76,76,0,2010-06-01
15117.0,2,2,77,77,0,2010-06-01
16002.0,1,1,68,68,0,2010-06-01
17883.0,1,0,95,95,2,2010-06-01
14770.0,4,3,4,95,2,2010-06-01
12645.0,2,1,89,111,0,2010-06-01
17083.0,3,2,39,111,1,2010-06-01
12621.0,4,3,8,111,6,2010-06-01
13293.0,3,2,36,111,1,2010-06-01
16344.0,2,1,39,111,1,2010-06-01
17731.0,2,1,64,111,0,2010-06-01
13976.0,2,1,33,111,1,2010-06-01
13242.0,2,1,5,111,1,2010-06-01
16419.0,2,1,20,111,0,2010-06-01
13985.0,2,1,5,111,0,2010-06-01
16873.0,3,2,1,111,2,2010-06-01
12663.0,2,1,67,111,0,2010-06-01
16530.0,1,0,111,111,0,2010-06-01
13092.0,3,2,46,110,2,2010-06-01
12932.0,5,4,29,110,3,2010-06-01
18058.0,1,0,110,110,1,2010-06-01
15176.0,1,0,110,110,0,2010-06-01
15082.0,1,0,111,111,0,2010-06-01
13164.0,2,1,12,110,0,2010-06-01
17577.0,2,1,88,111,0,2010-06-01
13131.0,1,0,111,111,2,2010-06-01
13304.0,1,0,112,112,1,2010-06-01
13834.0,2,1,19,112,0,2010-06-01
14884.0,1,0,112,112,0,2010-06-01
18070.0,1,0,112,112,0,2010-06-01
16078.0,1,0,112,112,0,2010-06-01
15339.0,2,1,66,112,0,2010-06-01
16781.0,1,0,112,112,0,2010-06-01
17514.0,1,0,112,112,0,2010-06-01
17294.0,2,0,112,112,0,2010-06-01
17647.0,2,0,112,112,0,2010-06-01
12524.0,3,2,68,112,1,2010-06-01
12665.0,1,0,112,112,0,2010-06-01
17319.0,1,0,112,112,0,2010-06-01
17774.0,2,1,76,112,2,2010-06-01
15892.0,1,0,112,112,0,2010-06-01
13119.0,1,0,111,111,0,2010-06-01
12370.0,3,2,67,111,0,2010-06-01
14609.0,2,1,26,111,2,2010-06-01
13417.0,2,1,61,112,2,2010-06-01
12776.0,1,0,110,110,0,2010-06-01
17575.0,1,0,110,110,0,2010-06-01
16553.0,6,2,67,109,6,2010-06-01
13815.0,1,0,108,108,1,2010-06-01
16895.0,2,1,70,108,1,2010-06-01
15293.0,1,0,108,108,0,2010-06-01
15504.0,2,1,49,108,1,2010-06-01
12695.0,2,1,33,108,1,2010-06-01
13223.0,2,1,15,108,1,2010-06-01
17226.0,1,0,108,108,0,2010-06-01
17547.0,1,0,108,108,0,2010-06-01
15278.0,4,2,4,108,0,2010-06-01
15288.0,2,1,38,108,0,2010-06-01
12976.0,4,3,17,108,2,2010-06-01
17258.0,1,0,108,108,0,2010-06-01
17955.0,2,0,98,108,0,2010-06-01
17029.0,2,1,82,106,1,2010-06-01
15372.0,4,0,104,106,1,2010-06-01
13446.0,7,6,4,106,3,2010-06-01
13291.0,4,3,11,109,3,2010-06-01
17201.0,1,0,110,110,2,2010-06-01
13629.0,3,2,13,109,2,2010-06-01
15807.0,1,0,109,109,0,2010-06-01
12474.0,3,2,36,109,4,2010-06-01
16577.0,1,0,109,109,0,2010-06-01
12670.0,1,0,109,109,0,2010-06-01
15765.0,1,0,109,109,0,2010-06-01
12567.0,2,1,25,109,2,2010-06-01
14115.0,1,0,109,109,1,2010-06-01
14072.0,1,0,109,109,0,2010-06-01
16992.0,1,0,109,109,3,2010-06-01
14301.0,2,1,15,109,0,2010-06-01
17685.0,2,1,5,109,1,2010-06-01
12677.0,1,0,109,109,1,2010-06-01
13696.0,2,1,34,109,0,2010-06-01
14190.0,1,0,109,109,0,2010-06-01
15244.0,1,0,109,109,0,2010-06-01
13288.0,2,0,95,109,2,2010-06-01
13551.0,1,0,109,109,0,2010-06-01
16839.0,3,2,12,109,2,2010-06-01
16978.0,2,0,109,109,0,2010-06-01
16246.0,1,0,112,112,0,2010-06-01
13870.0,2,1,25,112,1,2010-06-01
16161.0,5,4,17,112,11,2010-06-01
13757.0,1,0,117,117,0,2010-06-01
17311.0,2,1,3,117,0,2010-06-01
16840.0,2,1,46,117,0,2010-06-01
16081.0,2,1,17,117,0,2010-06-01
14399.0,4,3,5,117,1,2010-06-01
12396.0,1,0,117,117,0,2010-06-01
15448.0,1,0,117,117,0,2010-06-01
18101.0,1,0,117,117,0,2010-06-01
13619.0,1,0,117,117,1,2010-06-01
16834.0,1,0,117,117,0,2010-06-01
17690.0,2,1,75,117,0,2010-06-01
12840.0,1,0,117,117,1,2010-06-01
14545.0,1,0,117,117,0,2010-06-01
15023.0,4,3,14,117,3,2010-06-01
14038.0,1,0,116,116,0,2010-06-01
15591.0,3,2,25,116,0,2010-06-01
14497.0,1,0,116,116,0,2010-06-01
16928.0,2,0,103,117,0,2010-06-01
15732.0,7,5,29,116,1,2010-06-01
13553.0,1,0,117,117,0,2010-06-01
15321.0,8,5,6,117,0,2010-06-01
17350.0,1,0,119,119,1,2010-06-01
15564.0,1,0,119,119,0,2010-06-01
15803.0,1,0,119,119,0,2010-06-01
13584.0,1,0,118,118,1,2010-06-01
17146.0,4,3,10,118,5,2010-06-01
13916.0,1,0,118,118,2,2010-06-01
15279.0,2,1,73,118,1,2010-06-01
18175.0,1,0,118,118,0,2010-06-01
17163.0,1,0,118,118,0,2010-06-01
16300.0,2,1,68,118,0,2010-06-01
12848.0,1,0,118,118,0,2010-06-01
13538.0,2,0,99,118,0,2010-06-01
17876.0,2,1,45,118,0,2010-06-01
13975.0,2,1,63,118,1,2010-06-01
17092.0,2,1,19,118,3,2010-06-01
16067.0,3,2,5,118,0,2010-06-01
12805.0,2,1,48,117,1,2010-06-01
15091.0,2,0,117,117,0,2010-06-01
13107.0,2,1,53,116,1,2010-06-01
12373.0,2,1,67,116,0,2010-06-01
16583.0,1,0,116,116,0,2010-06-01
15660.0,3,2,11,115,1,2010-06-01
13700.0,2,0,111,113,0,2010-06-01
16714.0,1,0,113,113,0,2010-06-01
15580.0,3,2,1,113,2,2010-06-01
15422.0,2,1,13,113,0,2010-06-01
15584.0,1,0,113,113,0,2010-06-01
16788.0,1,0,113,113,1,2010-06-01
16225.0,5,2,40,113,3,2010-06-01
12402.0,2,1,43,113,1,2010-06-01
14562.0,4,3,53,113,2,2010-06-01
17550.0,4,3,21,113,1,2010-06-01
16082.0,1,0,113,113,0,2010-06-01
16212.0,2,1,61,113,0,2010-06-01
17342.0,2,0,104,112,1,2010-06-01
17504.0,4,3,19,112,1,2010-06-01
14227.0,1,0,112,112,2,2010-06-01
13497.0,3,2,68,112,1,2010-06-01
14682.0,2,1,67,115,1,2010-06-01
15784.0,1,0,115,115,1,2010-06-01
16704.0,2,1,61,115,0,2010-06-01
13658.0,1,0,115,115,2,2010-06-01
17281.0,3,2,18,116,1,2010-06-01
16383.0,2,1,32,116,1,2010-06-01
16412.0,2,1,52,116,0,2010-06-01
13783.0,3,2,12,116,1,2010-06-01
15167.0,1,0,116,116,0,2010-06-01
17138.0,4,3,41,116,1,2010-06-01
16986.0,8,2,5,116,0,2010-06-01
12500.0,6,2,50,116,1,2010-06-01
16608.0,1,0,106,106,0,2010-06-01
17309.0,1,0,116,116,0,2010-06-01
15365.0,1,0,116,116,3,2010-06-01
17328.0,1,0,116,116,0,2010-06-01
15810.0,2,1,70,116,0,2010-06-01
13874.0,4,3,4,116,2,2010-06-01
18267.0,1,0,115,115,0,2010-06-01
12853.0,1,0,115,115,3,2010-06-01
13009.0,1,0,115,115,0,2010-06-01
16147.0,2,1,13,115,0,2010-06-01
16266.0,2,1,55,116,4,2010-06-01
17207.0,1,0,95,95,0,2010-06-01
15561.0,2,1,21,106,1,2010-06-01
15425.0,2,1,71,106,1,2010-06-01
16619.0,2,1,41,98,0,2010-06-01
14997.0,1,0,98,98,0,2010-06-01
17439.0,1,0,98,98,0,2010-06-01
13217.0,1,0,98,98,0,2010-06-01
17195.0,1,0,98,98,0,2010-06-01
17081.0,2,1,8,98,0,2010-06-01
15754.0,4,3,60,98,2,2010-06-01
17259.0,1,0,98,98,1,2010-06-01
15673.0,3,2,14,98,1,2010-06-01
16071.0,2,1,69,98,1,2010-06-01
13340.0,3,1,63,98,1,2010-06-01
17829.0,1,0,98,98,1,2010-06-01
13513.0,1,0,98,98,0,2010-06-01
12727.0,1,0,97,97,1,2010-06-01
17667.0,1,0,97,97,2,2010-06-01
13330.0,2,1,8,97,0,2010-06-01
15493.0,2,1,55,97,1,2010-06-01
12389.0,2,1,10,98,0,2010-06-01
16416.0,1,0,97,97,2,2010-06-01
13434.0,1,0,98,98,0,2010-06-01
13540.0,2,0,98,98,1,2010-06-01
13191.0,1,0,101,101,0,2010-06-01
18283.0,3,2,64,101,1,2010-06-01
12416.0,1,0,99,99,0,2010-06-01
13761.0,2,1,17,99,2,2010-06-01
14878.0,7,4,26,99,4,2010-06-01
15988.0,1,0,99,99,1,2010-06-01
15182.0,2,1,6,99,2,2010-06-01
16693.0,1,0,99,99,1,2010-06-01
15774.0,3,2,15,99,1,2010-06-01
16948.0,2,1,21,99,1,2010-06-01
13980.0,2,1,20,99,1,2010-06-01
17332.0,4,3,22,99,1,2010-06-01
15928.0,1,0,99,99,0,2010-06-01
12945.0,1,0,99,99,0,2010-06-01
16450.0,2,1,27,99,0,2010-06-01
14602.0,1,0,99,99,0,2010-06-01
16273.0,2,1,91,99,0,2010-06-01
12360.0,3,2,6,98,0,2010-06-01
13552.0,3,1,52,101,3,2010-06-01
13052.0,3,2,19,97,1,2010-06-01
15295.0,1,0,97,97,0,2010-06-01
13104.0,1,0,96,96,1,2010-06-01
17358.0,1,0,96,96,0,2010-06-01
16118.0,1,0,95,95,0,2010-06-01
14006.0,3,2,3,95,1,2010-06-01
16471.0,2,1,11,95,0,2010-06-01
14740.0,4,3,4,95,1,2010-06-01
18009.0,6,5,25,95,1,2010-06-01
17863.0,2,1,8,95,2,2010-06-01
13334.0,1,0,95,95,1,2010-06-01
13771.0,3,2,4,95,2,2010-06-01
13240.0,3,1,43,95,0,2010-06-01
14402.0,1,0,95,95,0,2010-06-01
17200.0,2,0,95,95,0,2010-06-01
13935.0,3,2,39,95,0,2010-06-01
16677.0,1,0,95,95,0,2010-06-01
17534.0,2,1,10,95,1,2010-06-01
13652.0,1,0,95,95,0,2010-06-01
13469.0,1,0,96,96,0,2010-06-01
14726.0,1,0,97,97,0,2010-06-01
14535.0,3,2,24,96,2,2010-06-01
16208.0,3,2,15,96,2,2010-06-01
13772.0,2,1,25,97,1,2010-06-01
15241.0,2,1,13,97,0,2010-06-01
14112.0,3,2,5,97,2,2010-06-01
13490.0,1,0,97,97,0,2010-06-01
15955.0,3,2,25,97,1,2010-06-01
14681.0,2,1,87,96,0,2010-06-01
15290.0,2,1,24,96,2,2010-06-01
16388.0,1,0,96,96,0,2010-06-01
12482.0,29,24,19,96,0,2010-06-01
16406.0,1,0,96,96,0,2010-06-01
12998.0,2,1,53,96,1,2010-06-01
15439.0,2,0,96,96,0,2010-06-01
14284.0,1,0,96,96,0,2010-06-01
12909.0,2,1,7,96,0,2010-06-01
15659.0,1,0,96,96,0,2010-06-01
13765.0,1,0,96,96,0,2010-06-01
15058.0,2,1,35,96,1,2010-06-01
13944.0,1,0,96,96,0,2010-06-01
13662.0,2,0,101,101,2,2010-06-01
17145.0,1,0,101,101,3,2010-06-01
13604.0,1,0,101,101,0,2010-06-01
16860.0,1,0,105,105,1,2010-06-01
17241.0,7,6,3,105,3,2010-06-01
17442.0,3,2,14,105,4,2010-06-01
17644.0,5,4,27,104,2,2010-06-01
15323.0,3,2,5,104,0,2010-06-01
13802.0,8,7,4,104,5,2010-06-01
14369.0,2,1,85,104,0,2010-06-01
16359.0,2,1,33,104,4,2010-06-01
14989.0,1,0,104,104,0,2010-06-01
16584.0,1,0,104,104,1,2010-06-01
13407.0,3,2,21,104,0,2010-06-01
17171.0,1,0,104,104,0,2010-06-01
14639.0,1,0,104,104,1,2010-06-01
17778.0,1,0,104,104,0,2010-06-01
17789.0,1,0,104,104,0,2010-06-01
15325.0,3,2,27,104,2,2010-06-01
12960.0,2,1,20,104,1,2010-06-01
16544.0,3,0,105,105,1,2010-06-01
13503.0,2,0,104,104,3,2010-06-01
15371.0,1,0,105,105,0,2010-06-01
16330.0,1,0,105,105,0,2010-06-01
15538.0,4,3,42,106,2,2010-06-01
16136.0,1,0,106,106,0,2010-06-01
13587.0,1,0,106,106,0,2010-06-01
14970.0,4,2,15,106,3,2010-06-01
15272.0,2,1,15,106,1,2010-06-01
17285.0,2,1,71,106,0,2010-06-01
13421.0,3,0,106,106,2,2010-06-01
17340.0,3,2,14,106,2,2010-06-01
16838.0,1,0,106,106,1,2010-06-01
15964.0,1,0,106,106,0,2010-06-01
14909.0,2,1,7,106,0,2010-06-01
18179.0,1,0,106,106,1,2010-06-01
14943.0,1,0,106,106,0,2010-06-01
12426.0,1,0,105,105,0,2010-06-01
12391.0,4,2,40,105,0,2010-06-01
14282.0,2,1,32,105,3,2010-06-01
12380.0,3,1,89,105,4,2010-06-01
17136.0,1,0,105,105,0,2010-06-01
12972.0,3,2,25,104,0,2010-06-01
17931.0,6,5,45,104,4,2010-06-01
